"2019-01-19 09:00:00","1"
"2019-01-20 09:00:00","1"
"2019-01-21 09:00:00","1"
"2019-01-24 09:00:00","1"
"2019-01-25 09:00:00","1"
"2019-01-26 09:00:00","2"
"2019-01-27 09:00:00","1"
"2019-01-28 09:00:00","1"
"2019-01-29 09:00:00","1"
"2019-01-31 09:00:00","1"
"2019-02-01 09:00:00","1"
"2019-02-02 09:00:00","1"
"2019-02-03 09:00:00","1"
"2019-02-04 09:00:00","1"
"2019-02-07 09:00:00","1"
"2019-02-08 09:00:00","1"
"2019-02-09 09:00:00","1"
"2019-02-10 09:00:00","1"
"2019-02-11 09:00:00","1"
"2019-02-12 09:00:00","0"
"2019-02-14 09:00:00","1"
"2019-02-15 09:00:00","2"
"2019-02-16 09:00:00","3"
"2019-02-17 09:00:00","1"
"2019-02-18 09:00:00","3"
"2019-02-19 09:00:00","2"
"2019-02-21 09:00:00","2"
"2019-02-22 09:00:00","2"
"2019-02-23 09:00:00","2"
"2019-02-24 09:00:00","1"
"2019-02-25 09:00:00","1"
"2019-02-26 09:00:00","2"
"2019-02-28 09:00:00","1"
"2019-03-01 09:00:00","2"
"2019-03-02 09:00:00","1"
"2019-03-03 09:00:00","1"
"2019-03-04 09:00:00","2"
"2019-03-05 09:00:00","1"
"2019-03-06 09:00:00","1"
"2019-03-07 09:00:00","1"
"2019-03-08 09:00:00","2"
"2019-03-09 09:00:00","2"
"2019-03-10 09:00:00","1"
"2019-03-11 09:00:00","2"
"2019-03-12 09:00:00","3"
"2019-03-13 09:00:00","2"
"2019-03-14 09:00:00","2"
"2019-03-15 09:00:00","3"
"2019-03-16 09:00:00","3"
"2019-03-17 09:00:00","2"
"2019-03-18 09:00:00","2"
"2019-03-19 09:00:00","2"
"2019-03-20 09:00:00","1"
"2019-03-21 09:00:00","2"
"2019-03-22 09:00:00","3"
"2019-03-23 09:00:00","4"
"2019-03-24 09:00:00","4"
"2019-03-25 09:00:00","4"
"2019-03-26 09:00:00","4"
"2019-03-27 09:00:00","4"
"2019-03-28 09:00:00","4"
"2019-03-29 09:00:00","5"
"2019-03-30 09:00:00","5"
"2019-03-31 09:00:00","3"
"2019-04-01 09:00:00","4"
"2019-04-02 09:00:00","2"
"2019-04-03 09:00:00","3"
"2019-04-04 09:00:00","2"
"2019-04-05 09:00:00","4"
