"ds","y"
"2017-04-18 07:30:00","3"
"2017-04-20 07:30:00","70"
"2017-04-20 07:30:00","15"
"2017-04-20 07:30:00","2"
"2017-04-21 07:30:00","67"
"2017-04-22 07:30:00","69"
"2017-04-24 07:30:00","99"
"2017-04-24 07:30:00","3"
"2017-04-25 07:30:00","78"
"2017-04-27 07:30:00","100"
"2017-04-27 07:30:00","2"
"2017-04-28 07:30:00","78"
"2017-04-29 07:30:00","71"
"2017-05-02 07:30:00","153"
"2017-05-02 07:30:00","2"
"2017-05-02 08:00:00","4"
"2017-05-04 07:30:00","118"
"2017-05-04 07:30:00","6"
"2017-05-04 07:30:00","8"
"2017-05-05 07:30:00","102"
"2017-05-05 07:30:00","6"
"2017-05-06 07:30:00","62"
"2017-05-08 07:30:00","119"
"2017-05-09 07:30:00","129"
"2017-05-11 07:30:00","136"
"2017-05-11 08:00:00","11"
"2017-05-12 07:30:00","131"
"2017-05-13 07:30:00","99"
"2017-05-13 07:30:00","2"
"2017-05-15 07:30:00","113"
"2017-05-16 07:30:00","155"
"2017-05-16 07:30:00","4"
"2017-05-18 07:30:00","159"
"2017-05-18 07:30:00","3"
"2017-05-18 08:00:00","24"
"2017-05-19 07:30:00","126"
"2017-05-20 07:30:00","102"
"2017-05-20 07:30:00","2"
"2017-05-22 07:30:00","144"
"2017-05-22 07:30:00","2"
"2017-05-23 07:30:00","144"
"2017-05-23 07:30:00","4"
"2017-05-25 07:30:00","144"
"2017-05-25 07:30:00","2"
"2017-05-26 07:30:00","103"
"2017-05-26 07:30:00","3"
"2017-05-26 07:30:00","2"
"2017-05-27 07:30:00","89"
"2017-05-27 07:30:00","4"
"2017-05-27 07:30:00","3"
"2017-05-29 07:30:00","135"
"2017-05-30 07:30:00","158"
"2017-05-30 07:30:00","4"
"2017-05-30 07:30:00","4"
"2017-05-30 08:00:00","24"
"2017-06-01 07:30:00","124"
"2017-06-01 08:00:00","15"
"2017-06-02 07:30:00","98"
"2017-06-03 07:30:00","77"
"2017-06-05 07:30:00","154"
"2017-06-05 08:00:00","43"
"2017-06-06 07:30:00","152"
"2017-06-06 08:00:00","34"
"2017-06-08 07:30:00","140"
"2017-06-08 08:00:00","13"
"2017-06-09 07:30:00","97"
"2017-06-10 07:30:00","76"
"2017-06-12 07:30:00","128"
"2017-06-12 07:30:00","2"
"2017-06-13 07:30:00","150"
"2017-06-13 07:30:00","5"
"2017-06-13 08:00:00","13"
